USERID,total_actions,avg_gap,duration,unique_targets,cluster,learner_type
2248,49,16195.541666666666,777386.0,19,0,Active
2249,72,17287.225352112677,1227393.0,32,1,Average
2250,5,181.5,726.0,4,0,Active
2251,63,32780.93548387097,2032418.0,27,1,Average
2252,6,468.6,2343.0,6,0,Active
2253,53,15376.98076923077,799603.0,19,0,Active
2254,136,16933.933333333334,2286081.0,62,2,Inactive
2255,10,61.55555555555556,554.0,7,0,Active
2256,12,54759.90909090909,602359.0,6,1,Average
2257,67,31614.257575757576,2086541.0,40,2,Inactive
2258,55,40376.61111111111,2180337.0,21,1,Average
2259,8,1186.0,8302.0,1,0,Active
2260,50,9196.30612244898,450619.0,22,0,Active
2261,12,57947.27272727273,637420.0,9,1,Average
2262,17,37813.0,605008.0,11,0,Active
2263,34,42283.78787878788,1395365.0,15,1,Average
2264,5,920.5,3682.0,5,0,Active
2265,119,16464.627118644068,1942826.0,51,2,Inactive
2266,5,166.0,664.0,5,0,Active
2267,41,15095.725,603829.0,20,0,Active
2268,84,15134.975903614459,1256203.0,31,2,Inactive
2269,105,21189.365384615383,2203694.0,38,2,Inactive
2270,39,32831.39473684211,1247593.0,24,1,Average
2271,13,153434.91666666666,1841219.0,8,1,Average
2272,24,49278.739130434784,1133411.0,13,1,Average
2273,9,42.75,342.0,4,0,Active
2274,11,62372.6,623726.0,6,1,Average
2275,257,8912.78125,2281672.0,82,2,Inactive
2276,20,9631.473684210527,182998.0,10,0,Active
2277,81,23173.2,1853856.0,29,1,Average
2278,36,15956.828571428572,558489.0,13,0,Active
2279,45,41361.5,1819906.0,17,1,Average
2280,23,398.40909090909093,8765.0,7,0,Active
2281,6,1422.2,7111.0,3,0,Active
2282,107,19962.622641509435,2116038.0,47,2,Inactive
2283,76,23348.8,1751160.0,32,2,Inactive
2284,18,9972.764705882353,169537.0,6,0,Active
2285,61,19066.716666666667,1144003.0,25,1,Average
2286,25,77125.58333333333,1851014.0,11,1,Average
2287,6,297.2,1486.0,5,0,Active
2288,22,77666.42857142857,1630995.0,18,1,Average
2289,25,77131.5,1851156.0,14,1,Average
2290,9,11509.625,92077.0,5,0,Active
2291,23,93766.31818181818,2062859.0,8,1,Average
2292,110,19863.871559633026,2165162.0,44,2,Inactive
2293,14,440.53846153846155,5727.0,13,0,Active
2294,64,19385.73015873016,1221301.0,29,1,Average
2295,22,281.0,5901.0,12,0,Active
2296,53,10267.596153846154,533915.0,24,0,Active
2297,106,15963.247619047619,1676141.0,45,2,Inactive
2298,64,32808.09523809524,2066910.0,20,1,Average
2299,22,42936.619047619046,901669.0,13,1,Average
2300,31,52836.1,1585083.0,14,1,Average
2301,14,82642.46153846153,1074352.0,7,1,Average
2302,118,15519.333333333334,1815762.0,62,2,Inactive
2303,193,9947.510416666666,1909922.0,54,2,Inactive
2304,41,14033.05,561322.0,19,0,Active
2305,6,265.4,1327.0,6,0,Active
2306,165,13926.487804878048,2283944.0,59,2,Inactive
2307,43,23179.071428571428,973521.0,26,1,Average
2308,43,47831.166666666664,2008909.0,20,1,Average
2309,116,19956.452173913043,2294992.0,43,2,Inactive
2310,6,2357.6,11788.0,6,0,Active
2311,42,23781.658536585364,975048.0,17,0,Active
2312,5,115840.5,463362.0,4,1,Average
2313,124,17583.08943089431,2162720.0,69,2,Inactive
2314,80,15220.594936708861,1202427.0,29,1,Average
2315,105,20248.375,2105831.0,63,2,Inactive
2316,14,22096.384615384617,287253.0,8,0,Active
2317,71,22080.3,1545621.0,31,1,Average
2318,20,82.10526315789474,1560.0,6,0,Active
2319,214,8261.267605633802,1759650.0,61,2,Inactive
2320,24,54084.434782608696,1243942.0,10,1,Average
2321,19,9348.111111111111,168266.0,15,0,Active
2322,47,37617.65217391304,1730412.0,19,1,Average
2323,22,13474.095238095239,282956.0,13,0,Active
2324,31,44560.1,1336803.0,23,1,Average
2325,43,43757.76190476191,1837826.0,30,1,Average
2326,28,91.07407407407408,2459.0,15,0,Active
2327,18,66313.17647058824,1127324.0,8,1,Average
2328,16,92939.33333333333,1394090.0,13,1,Average
2329,19,25182.333333333332,453282.0,8,0,Active
2330,10,34754.0,312786.0,5,0,Active
2331,74,28771.794520547945,2100341.0,56,2,Inactive
2332,43,37570.59523809524,1577965.0,23,1,Average
2333,5,176.75,707.0,5,0,Active
2334,111,19951.20909090909,2194633.0,46,2,Inactive
2335,45,35874.09090909091,1578460.0,25,1,Average
2336,12,103282.45454545454,1136107.0,6,1,Average
2337,42,48061.80487804878,1970534.0,23,1,Average
2338,38,44188.56756756757,1634977.0,26,1,Average
2339,6,4390.0,21950.0,5,0,Active
2340,116,16760.817391304347,1927494.0,64,2,Inactive
2341,93,23763.108695652172,2186206.0,35,2,Inactive
2342,50,42869.816326530614,2100621.0,25,1,Average
2343,275,6428.164233576642,1761317.0,75,2,Inactive
2344,18,591.5294117647059,10056.0,9,0,Active
2345,25,49366.875,1184805.0,11,1,Average
2346,63,30386.75806451613,1883979.0,30,1,Average
2347,29,71780.75,2009861.0,15,1,Average
2348,38,59414.48648648649,2198336.0,21,1,Average
2349,47,44945.63043478261,2067499.0,30,1,Average
2350,82,12861.37037037037,1041771.0,27,0,Active
2351,12,1341.5454545454545,14757.0,12,0,Active
2352,261,8674.373076923077,2255337.0,77,2,Inactive
2353,35,18278.058823529413,621454.0,29,0,Active
2354,35,45846.029411764706,1558765.0,20,1,Average
2355,65,19166.0625,1226628.0,34,1,Average
2356,19,52343.0,942174.0,11,1,Average
2357,44,44083.79069767442,1895603.0,16,1,Average
2358,406,5601.854320987654,2268751.0,80,2,Inactive
2359,74,16496.698630136987,1204259.0,45,2,Inactive
2360,10,655.6666666666666,5901.0,7,0,Active
2361,85,1935.8214285714287,162609.0,17,0,Active
2362,24,71181.21739130435,1637168.0,15,1,Average
2363,47,11405.04347826087,524632.0,24,0,Active
2364,111,17948.51818181818,1974337.0,35,2,Inactive
2365,144,15858.601398601399,2267780.0,57,2,Inactive
2366,116,14486.35652173913,1665931.0,43,2,Inactive
2367,37,60610.36111111111,2181973.0,17,1,Average
2368,136,16822.533333333333,2271042.0,78,2,Inactive
2369,13,135.66666666666666,1628.0,9,0,Active
2370,184,8912.743169398907,1631032.0,45,2,Inactive
2371,12,2410.3636363636365,26514.0,9,0,Active
2372,28,29540.25925925926,797587.0,21,0,Active
2373,207,10090.631067961165,2078670.0,64,2,Inactive
2374,6,32.4,162.0,5,0,Active
2375,26,38734.84,968371.0,17,1,Average
2376,62,35753.44262295082,2180960.0,27,1,Average
2377,128,13578.71653543307,1724497.0,37,2,Inactive
2378,48,39263.14893617021,1845368.0,21,1,Average
2379,9,9.0,72.0,8,0,Active
2380,10,256.44444444444446,2308.0,8,0,Active
2381,8,216.28571428571428,1514.0,6,0,Active
2382,8,86491.42857142857,605440.0,7,1,Average
2383,177,12858.818181818182,2263152.0,72,2,Inactive
2384,6,56965.0,284825.0,5,0,Active
2385,68,15449.641791044776,1035126.0,41,2,Inactive
2386,6,435.6,2178.0,4,0,Active
2387,254,6814.272727272727,1724011.0,66,2,Inactive
2388,10,79.44444444444444,715.0,7,0,Active
2389,17,39590.375,633446.0,9,0,Active
2390,52,8271.470588235294,421845.0,20,0,Active
2391,106,18328.04761904762,1924445.0,49,2,Inactive
2392,113,16244.660714285714,1819402.0,32,2,Inactive
2393,62,28122.786885245903,1715490.0,40,2,Inactive
2394,79,29070.24358974359,2267479.0,34,2,Inactive
2395,83,20070.146341463416,1645752.0,27,1,Average
2396,93,24333.869565217392,2238716.0,53,2,Inactive
2397,15,484.42857142857144,6782.0,14,0,Active
2398,22,53560.619047619046,1124773.0,14,1,Average
2399,31,19137.2,574116.0,11,0,Active
2400,91,19123.2,1721088.0,47,2,Inactive
2401,126,18142.544,2267818.0,68,2,Inactive
2402,15,1361.2857142857142,19058.0,8,0,Active
2403,105,16507.903846153848,1716822.0,40,2,Inactive
2404,83,22290.585365853658,1827828.0,51,2,Inactive
2405,8,11.857142857142858,83.0,7,0,Active
2406,15,264.42857142857144,3702.0,12,0,Active
2407,78,28193.883116883117,2170929.0,22,1,Average
2408,81,16970.55,1357644.0,49,2,Inactive
2409,33,11351.8125,363258.0,14,0,Active
2410,102,22164.950495049507,2238660.0,46,2,Inactive
2411,10,137088.66666666666,1233798.0,5,1,Average
2412,41,17671.575,706863.0,27,0,Active
2413,8,170.57142857142858,1194.0,7,0,Active
2414,80,15392.822784810127,1216033.0,29,1,Average
2415,44,44257.25581395349,1903062.0,24,1,Average
2416,50,35155.06122448979,1722598.0,25,1,Average
2417,16,6751.4,101271.0,10,0,Active
2418,7,103.66666666666667,622.0,5,0,Active
2419,8,69.28571428571429,485.0,6,0,Active
2420,66,34956.75384615385,2272189.0,39,2,Inactive
2421,97,22581.677083333332,2167841.0,32,2,Inactive
2422,6,116659.8,583299.0,5,1,Average
2423,38,278.4054054054054,10301.0,17,0,Active
2424,7,29.666666666666668,178.0,5,0,Active
2425,45,47540.77272727273,2091794.0,36,1,Average
2426,124,16363.666666666666,2012731.0,54,2,Inactive
2427,17,42986.4375,687783.0,9,1,Average
2428,50,43548.163265306124,2133860.0,18,1,Average
2429,8,112250.85714285714,785756.0,7,1,Average
2430,32,429.1290322580645,13303.0,15,0,Active
2431,166,13224.781818181818,2182089.0,52,2,Inactive
2432,12,760.0909090909091,8361.0,9,0,Active
2433,178,12528.22033898305,2217495.0,65,2,Inactive
2434,180,12089.061452513966,2163942.0,69,2,Inactive
2435,12,118620.81818181818,1304829.0,7,1,Average
2436,48,23887.31914893617,1122704.0,23,1,Average
2437,203,9487.925742574258,1916561.0,68,2,Inactive
2438,16,80876.53333333334,1213148.0,6,1,Average
2439,5,14.0,56.0,5,0,Active
2440,93,15870.467391304348,1460083.0,46,2,Inactive
2441,34,274.6666666666667,9064.0,15,0,Active
2442,56,14373.763636363636,790557.0,26,0,Active
2443,37,33946.083333333336,1222059.0,18,1,Average
2444,14,550.4615384615385,7156.0,13,0,Active
2445,13,1922.4166666666667,23069.0,8,0,Active
2446,9,147439.625,1179517.0,6,1,Average
2447,23,253.77272727272728,5583.0,15,0,Active
2448,29,18100.928571428572,506826.0,12,0,Active
2449,94,23322.139784946237,2168959.0,49,2,Inactive
2450,33,48168.625,1541396.0,17,1,Average
2451,6,442.8,2214.0,5,0,Active
2452,22,4303.0952380952385,90365.0,8,0,Active
2453,45,50620.545454545456,2227304.0,23,1,Average
2454,245,8562.237704918032,2089186.0,66,2,Inactive
2455,71,24827.4,1737918.0,30,1,Average
2456,16,80939.4,1214091.0,13,1,Average
2457,20,143.78947368421052,2732.0,16,0,Active
2458,7,239250.0,1435500.0,4,1,Average
2459,41,45556.75,1822270.0,33,1,Average
2460,88,22946.80459770115,1996372.0,50,2,Inactive
2461,122,17987.090909090908,2176438.0,44,2,Inactive
2462,20,95654.42105263157,1817434.0,5,1,Average
2463,21,145.85,2917.0,10,0,Active
2464,20,199.42105263157896,3789.0,11,0,Active
2465,25,28486.0,683664.0,15,0,Active
2466,5,2406.5,9626.0,4,0,Active
2467,34,29038.363636363636,958266.0,19,1,Average
2468,5,16.5,66.0,4,0,Active
2469,12,1270.090909090909,13971.0,6,0,Active
2470,5,110.5,442.0,5,0,Active
2471,115,18892.57894736842,2153754.0,42,2,Inactive
2472,93,20389.0,1875788.0,44,2,Inactive
2473,146,15559.241379310344,2256090.0,60,2,Inactive
2474,11,9372.0,93720.0,8,0,Active
2475,28,67766.37037037036,1829692.0,16,1,Average
2476,59,8750.310344827587,507518.0,17,0,Active
2477,15,99642.85714285714,1395000.0,7,1,Average
2478,62,24484.426229508197,1493550.0,35,1,Average
2479,27,46053.307692307695,1197386.0,11,1,Average
2480,126,16326.168,2040771.0,46,2,Inactive
2481,56,31323.0,1722765.0,32,1,Average
2482,193,10835.921875,2080497.0,74,2,Inactive
2483,6,348110.8,1740554.0,2,1,Average
2484,89,25421.93181818182,2237130.0,40,2,Inactive
2485,29,37159.07142857143,1040454.0,13,1,Average
2486,45,42607.181818181816,1874716.0,22,1,Average
2487,11,35877.5,358775.0,9,0,Active
2488,97,19849.875,1905588.0,36,2,Inactive
2489,130,17532.852713178294,2261738.0,42,2,Inactive
2490,24,44619.608695652176,1026251.0,14,1,Average
2491,84,19886.036144578313,1650541.0,23,1,Average
2492,160,14189.182389937107,2256080.0,55,2,Inactive
2493,45,19880.159090909092,874727.0,30,0,Active
2494,93,24457.08695652174,2250052.0,42,2,Inactive
2495,66,28016.66153846154,1821083.0,35,1,Average
2496,37,21764.972222222223,783539.0,16,0,Active
2497,54,36028.660377358494,1909519.0,37,1,Average
2498,98,18785.422680412372,1822186.0,46,2,Inactive
2499,116,16577.895652173913,1906458.0,42,2,Inactive
2500,114,16805.53982300885,1899026.0,66,2,Inactive
2501,16,206.53333333333333,3098.0,11,0,Active
2502,45,27568.113636363636,1212997.0,22,1,Average
2503,8,321.14285714285717,2248.0,5,0,Active
2504,79,28605.858974358973,2231257.0,42,2,Inactive
2505,94,12915.268817204302,1201120.0,42,2,Inactive
2506,188,9329.83422459893,1744679.0,35,2,Inactive
2507,44,36282.58139534884,1560151.0,12,1,Average
2508,7,2138.3333333333335,12830.0,2,0,Active
2509,20,52796.36842105263,1003131.0,10,1,Average
2510,87,13168.976744186046,1132532.0,50,2,Inactive
2511,43,45448.45238095238,1908835.0,24,1,Average
2512,11,85.6,856.0,9,0,Active
2513,10,1187.3333333333333,10686.0,8,0,Active
2514,40,8765.358974358975,341849.0,10,0,Active
2515,167,13584.060240963856,2254954.0,70,2,Inactive
2516,27,69643.76923076923,1810738.0,12,1,Average
2517,18,115796.82352941176,1968546.0,10,1,Average
2518,109,20855.805555555555,2252427.0,43,2,Inactive
2519,26,287.0,7175.0,12,0,Active
2520,29,12464.964285714286,349019.0,12,0,Active
2521,165,13637.682926829268,2236580.0,63,2,Inactive
2522,73,31172.208333333332,2244399.0,26,1,Average
2523,30,43960.379310344826,1274851.0,12,1,Average
2524,18,562.4705882352941,9562.0,13,0,Active
2525,12,768.4545454545455,8453.0,9,0,Active
2526,19,10003.833333333334,180069.0,9,0,Active
2527,5,16.0,64.0,4,0,Active
2528,29,194.96428571428572,5459.0,16,0,Active
2529,167,13074.030120481928,2170289.0,60,2,Inactive
2530,9,130.625,1045.0,8,0,Active
2531,125,18202.822580645163,2257150.0,46,2,Inactive
2532,22,57945.09523809524,1216847.0,13,1,Average
2533,143,15870.140845070422,2253560.0,42,2,Inactive
2534,29,54372.46428571428,1522429.0,21,1,Average
2535,66,34543.10769230769,2245302.0,43,2,Inactive
2536,165,11123.640243902439,1824277.0,49,2,Inactive
2537,110,16766.256880733945,1827522.0,64,2,Inactive
2538,61,36133.71666666667,2168023.0,25,1,Average
2539,76,23047.56,1728567.0,49,2,Inactive
2540,12,41.72727272727273,459.0,6,0,Active
2541,64,34300.04761904762,2160903.0,28,1,Average
2542,24,44397.782608695656,1021149.0,15,1,Average
2543,129,13932.2734375,1783331.0,31,2,Inactive
2544,10,589.2222222222222,5303.0,8,0,Active
2545,21,8544.55,170891.0,16,0,Active
2546,98,20542.17525773196,1992591.0,56,2,Inactive
2547,14,52449.230769230766,681840.0,9,1,Average
2548,168,11442.263473053892,1910858.0,67,2,Inactive
2549,28,41456.2962962963,1119320.0,21,1,Average
2550,147,15442.897260273972,2254663.0,67,2,Inactive
2551,72,23194.549295774646,1646813.0,24,1,Average
2552,39,54762.39473684211,2080971.0,25,1,Average
2553,61,36833.75,2210025.0,22,1,Average
2554,24,82717.91304347826,1902512.0,18,1,Average
2555,304,6423.26402640264,1946249.0,72,2,Inactive
2556,37,31266.166666666668,1125582.0,18,1,Average
2557,63,26560.548387096773,1646754.0,25,1,Average
2558,233,8844.672413793103,2051964.0,50,2,Inactive
2559,23,17705.272727272728,389516.0,8,0,Active
2560,33,28873.46875,923951.0,20,1,Average
2561,30,74297.24137931035,2154620.0,20,1,Average
2562,132,15402.923664122138,2017783.0,59,2,Inactive
2563,105,11680.057692307691,1214726.0,50,2,Inactive
2564,115,12122.482456140351,1381963.0,52,2,Inactive
2565,50,44202.69387755102,2165932.0,31,1,Average
2566,24,24556.260869565216,564794.0,15,0,Active
2567,158,12529.662420382165,1967157.0,65,2,Inactive
2568,20,31551.63157894737,599481.0,12,0,Active
2569,50,27983.836734693876,1371208.0,31,1,Average
2570,76,17247.066666666666,1293530.0,37,2,Inactive
2571,97,23400.09375,2246409.0,58,2,Inactive
2572,34,2624.090909090909,86595.0,15,0,Active
2573,15,127968.71428571429,1791562.0,8,1,Average
2574,44,26288.81395348837,1130419.0,18,1,Average
2575,41,15193.2,607728.0,16,0,Active
2576,15,230.07142857142858,3221.0,8,0,Active
2577,22,16110.714285714286,338325.0,10,0,Active
2578,13,66.0,792.0,6,0,Active
2579,42,26950.268292682926,1104961.0,20,1,Average
2580,10,11.88888888888889,107.0,4,0,Active
2581,173,11061.662790697674,1902606.0,52,2,Inactive
2582,9,181.125,1449.0,7,0,Active
2583,14,6995.2307692307695,90938.0,8,0,Active
2584,30,53420.379310344826,1549191.0,18,1,Average
2585,11,130.5,1305.0,10,0,Active
2586,26,24213.72,605343.0,12,0,Active
2587,77,29525.28947368421,2243922.0,21,1,Average
2588,70,30684.405797101448,2117224.0,25,1,Average
2589,117,13760.853448275862,1596259.0,48,2,Inactive
2590,92,19999.175824175825,1819925.0,63,2,Inactive
2591,55,17320.203703703704,935291.0,26,0,Active
2592,11,193.8,1938.0,7,0,Active
2593,11,85168.8,851688.0,8,1,Average
2594,114,19182.40707964602,2167612.0,51,2,Inactive
2595,102,21385.851485148516,2159971.0,53,2,Inactive
2596,102,16796.20792079208,1696417.0,48,2,Inactive
2597,73,20575.666666666668,1481448.0,28,1,Average
2598,122,18419.18181818182,2228721.0,64,2,Inactive
2599,84,20657.180722891568,1714546.0,48,2,Inactive
2600,77,29235.144736842107,2221871.0,44,2,Inactive
2601,60,30269.033898305086,1785873.0,32,1,Average
2602,35,58459.529411764706,1987624.0,19,1,Average
2603,202,11060.855721393034,2223232.0,80,2,Inactive
2604,15,86407.5,1209705.0,9,1,Average
2605,18,20538.470588235294,349154.0,11,0,Active
2606,80,28375.822784810127,2241690.0,31,2,Inactive
2607,17,102.625,1642.0,7,0,Active
2608,148,15011.897959183674,2206749.0,51,2,Inactive
2609,198,11415.040609137055,2248763.0,59,2,Inactive
2610,128,14593.51968503937,1853377.0,61,2,Inactive
2611,6,21.2,106.0,6,0,Active
2612,70,30129.347826086956,2078925.0,37,2,Inactive
2613,36,11593.8,405783.0,14,0,Active
2614,79,15542.294871794871,1212299.0,32,2,Inactive
2615,10,465.3333333333333,4188.0,6,0,Active
2616,13,7294.416666666667,87533.0,9,0,Active
2617,147,15294.712328767124,2233028.0,68,2,Inactive
2618,198,11235.77157360406,2213447.0,63,2,Inactive
2619,33,5416.03125,173313.0,17,0,Active
2620,78,26983.727272727272,2077747.0,28,1,Average
2621,11,45.4,454.0,5,0,Active
2622,50,38161.38775510204,1869908.0,15,1,Average
2623,118,19231.837606837606,2250125.0,54,2,Inactive
2624,184,12265.939890710382,2244667.0,75,2,Inactive
2625,83,22802.134146341465,1869775.0,24,1,Average
2626,28,19062.37037037037,514684.0,13,0,Active
2627,154,11096.921568627451,1697829.0,52,2,Inactive
2628,6,37.8,189.0,5,0,Active
2629,38,14086.081081081082,521185.0,23,0,Active
2630,51,32870.94,1643547.0,26,1,Average
2631,104,19973.78640776699,2057300.0,53,2,Inactive
2632,186,11936.864864864865,2208320.0,80,2,Inactive
2633,62,32464.508196721312,1980335.0,19,1,Average
2634,85,23679.20238095238,1989053.0,44,2,Inactive
2635,89,24541.636363636364,2159664.0,32,2,Inactive
2636,33,40484.75,1295512.0,12,1,Average
2637,219,9325.050458715596,2032861.0,76,2,Inactive
2638,42,31591.975609756097,1295271.0,17,1,Average
2639,6,10.8,54.0,4,0,Active
2640,14,19.46153846153846,253.0,9,0,Active
2641,27,26622.80769230769,692193.0,17,0,Active
2642,8,6.857142857142857,48.0,5,0,Active
2643,10,145.33333333333334,1308.0,6,0,Active
2644,22,48102.142857142855,1010145.0,15,1,Average
2645,13,26192.5,314310.0,6,0,Active
2646,66,31868.676923076924,2071464.0,32,1,Average
2647,29,61692.5,1727390.0,16,1,Average
2648,70,29445.753623188404,2031757.0,25,1,Average
2649,115,17395.675438596492,1983107.0,28,2,Inactive
2650,110,20579.155963302754,2243128.0,45,2,Inactive
2651,62,36145.34426229508,2204866.0,22,1,Average
2652,52,30483.607843137255,1554664.0,25,1,Average
2653,44,52312.651162790695,2249444.0,12,1,Average
2654,104,21602.90291262136,2225099.0,35,2,Inactive
2655,46,49004.15555555555,2205187.0,22,1,Average
2656,78,23300.025974025975,1794102.0,31,1,Average
2657,32,50195.25806451613,1556053.0,22,1,Average
2658,6,159.6,798.0,4,0,Active
2659,23,66789.0,1469358.0,5,1,Average
2660,31,63403.8,1902114.0,16,1,Average
2661,68,27883.761194029852,1868212.0,43,2,Inactive
2662,14,170228.23076923078,2212967.0,9,1,Average
2663,35,35647.85294117647,1212027.0,19,1,Average
2664,13,93256.5,1119078.0,7,1,Average
2665,11,137415.3,1374153.0,7,1,Average
2666,95,16492.489361702126,1550294.0,47,2,Inactive
2667,38,49285.10810810811,1823549.0,22,1,Average
2668,128,17675.6062992126,2244802.0,58,2,Inactive
2669,5,271.25,1085.0,4,0,Active
2670,77,18235.513157894737,1385899.0,29,1,Average
2671,107,18711.075471698114,1983374.0,45,2,Inactive
2672,145,14885.625,2143530.0,55,2,Inactive
2673,46,2438.4222222222224,109729.0,15,0,Active
2674,9,93.5,748.0,7,0,Active
2675,108,19311.41121495327,2066321.0,39,2,Inactive
2676,69,26308.529411764706,1788980.0,29,1,Average
2677,11,117.4,1174.0,6,0,Active
2678,10,1605.2222222222222,14447.0,6,0,Active
